age_calBP,Rainfall Index
8408,-0.1693
8409,-0.1653
8410,-0.1612
8411,-0.1572
8412,-0.1531
8413,-0.1491
8414,-0.145
8415,-0.1353
8416,-0.1257
8417,-0.116
8418,-0.1064
8419,-0.0962
8420,-0.086
8421,-0.0758
8422,-0.0657
8423,-0.0706
8424,-0.0755
8425,-0.0805
8426,-0.0854
8427,-0.0904
8428,-0.0953
8429,-0.1002
8430,-0.1359
8431,-0.1716
8432,-0.2073
8433,-0.243
8434,-0.2787
8435,-0.3144
8436,-0.3501
8437,-0.3858
8438,-0.4214
8439,-0.4571
8440,-0.5074
8441,-0.5576
8442,-0.6079
8443,-0.6581
8444,-0.6485
8445,-0.6388
8446,-0.6292
8447,-0.6195
8448,-0.6099
8449,-0.6002
8450,-0.5906
8451,-0.5809
8452,-0.5713
8453,-0.5616
8454,-0.5448
8455,-0.528
8456,-0.5112
8457,-0.5116
8458,-0.512
8459,-0.5124
8460,-0.5128
8461,-0.5132
8462,-0.5136
8463,-0.514
8464,-0.5144
8465,-0.5148
8466,-0.5152
8467,-0.5156
8468,-0.516
8469,-0.5164
8470,-0.5668
8471,-0.6172
8472,-0.6675
8473,-0.7179
8474,-0.7683
8475,-0.8187
8476,-0.8678
8477,-0.917
8478,-0.9661
8479,-1.0153
8480,-1.0644
8481,-1.1136
8482,-1.1627
8483,-1.1222
8484,-1.0817
8485,-1.0413
8486,-1.0008
8487,-0.9603
8488,-0.9198
8489,-0.8793
8490,-0.8388
8491,-0.7984
8492,-0.7579
8493,-0.7174
8494,-0.6769
8495,-0.6364
8496,-0.6539
8497,-0.6715
8498,-0.689
8499,-0.6875
8500,-0.686
8501,-0.6846
8502,-0.6831
8503,-0.6816
8504,-0.6801
8505,-0.6786
8506,-0.6771
8507,-0.671
8508,-0.6649
8509,-0.6588
8510,-0.6527
8511,-0.6466
8512,-0.6405
8513,-0.6344
8514,-0.6283
8515,-0.6222
8516,-0.6161
8517,-0.61
8518,-0.6039
8519,-0.5977
8520,-0.5916
8521,-0.5896
8522,-0.5876
8523,-0.5855
8524,-0.5835
8525,-0.5814
8526,-0.5794
8527,-0.5773
8528,-0.5753
8529,-0.5822
8530,-0.5814
8531,-0.5807
8532,-0.5799
8533,-0.5791
8534,-0.5591
8535,-0.539
8536,-0.5189
8537,-0.4988
8538,-0.4788
8539,-0.4587
8540,-0.4386
8541,-0.4185
8542,-0.3985
8543,-0.3784
8544,-0.3583
8545,-0.3382
8546,-0.3181
8547,-0.3103
8548,-0.3024
8549,-0.2945
8550,-0.2866
8551,-0.2787
8552,-0.2709
8553,-0.263
8554,-0.2551
8555,-0.2472
8556,-0.2543
8557,-0.2615
8558,-0.2686
8559,-0.2739
8560,-0.2791
8561,-0.2844
8562,-0.2897
8563,-0.2949
8564,-0.3002
8565,-0.3055
8566,-0.3107
8567,-0.316
8568,-0.3212
8569,-0.3265
8570,-0.3318
8571,-0.337
8572,-0.3423
8573,-0.3158
8574,-0.2893
8575,-0.2628
8576,-0.2363
8577,-0.2098
8578,-0.1833
8579,-0.1568
8580,-0.1303
8581,-0.1038
8582,-0.0801
8583,-0.0564
8584,-0.0327
8585,-0.0631
8586,-0.0936
8587,-0.124
8588,-0.1544
8589,-0.2047
8590,-0.2551
8591,-0.3054
8592,-0.3558
8593,-0.4061
8594,-0.4564
8595,-0.5068
8596,-0.5571
8597,-0.6075
8598,-0.6
8599,-0.5925
8600,-0.5849
8601,-0.5774
8602,-0.5699
8603,-0.5624
8604,-0.5549
8605,-0.5474
8606,-0.5399
8607,-0.5324
8608,-0.5249
8609,-0.5174
8610,-0.5099
8611,-0.5319
8612,-0.5539
8613,-0.5759
8614,-0.5979
8615,-0.6199
8616,-0.6419
8617,-0.6417
8618,-0.6415
8619,-0.6317
8620,-0.622
8621,-0.6123
8622,-0.6026
8623,-0.5928
8624,-0.5786
8625,-0.5644
8626,-0.5502
8627,-0.536
8628,-0.5217
8629,-0.5075
8630,-0.4933
8631,-0.4791
8632,-0.4649
8633,-0.4506
8634,-0.4364
8635,-0.4222
8636,-0.4244
8637,-0.4098
8638,-0.3952
8639,-0.3806
8640,-0.366
8641,-0.3514
8642,-0.3368
8643,-0.3222
8644,-0.3076
8645,-0.293
8646,-0.2784
8647,-0.2638
8648,-0.2268
8649,-0.2238
8650,-0.2209
8651,-0.2179
8652,-0.2149
8653,-0.2119
8654,-0.209
8655,-0.206
8656,-0.203
8657,-0.2
8658,-0.1971
8659,-0.1941
8660,-0.1911
8661,-0.1881
8662,-0.2093
8663,-0.2304
8664,-0.2516
8665,-0.2727
8666,-0.2938
8667,-0.315
8668,-0.3361
8669,-0.3573
8670,-0.3685
8671,-0.3798
8672,-0.391
8673,-0.4023
8674,-0.4135
8675,-0.3666
8676,-0.3197
8677,-0.2728
8678,-0.2258
8679,-0.1833
8680,-0.1407
8681,-0.0982
8682,-0.0556
8683,-0.013
8684,0.0296
8685,0.0721
8686,0.1147
8687,0.1573
8688,0.1271
8689,0.0969
8690,0.0667
8691,0.0365
8692,0.0063
8693,-0.0239
8694,-0.0541
8695,-0.0843
8696,-0.1167
8697,-0.1492
8698,-0.1816
8699,-0.2141
8700,-0.2465
8701,-0.2922
8702,-0.338
8703,-0.3837
8704,-0.4295
8705,-0.4752
8706,-0.5209
8707,-0.5667
8708,-0.5948
8709,-0.6229
8710,-0.6511
8711,-0.6792
8712,-0.7073
8713,-0.7354
8714,-0.7412
8715,-0.7469
8716,-0.7526
8717,-0.7583
8718,-0.764
8719,-0.7697
8720,-0.7755
8721,-0.7812
8722,-0.7869
8723,-0.7926
8724,-0.7983
8725,-0.804
8726,-0.7836
8727,-0.7632
8728,-0.7427
8729,-0.7223
8730,-0.7019
8731,-0.6814
8732,-0.661
8733,-0.6405
8734,-0.6212
8735,-0.6018
8736,-0.5824
8737,-0.563
8738,-0.5586
8739,-0.5283
8740,-0.498
8741,-0.4677
8742,-0.4374
8743,-0.4071
8744,-0.3768
8745,-0.3464
8746,-0.3161
8747,-0.2858
8748,-0.2555
8749,-0.2252
8750,-0.1949
8751,-0.1646
8752,-0.1739
8753,-0.1833
8754,-0.1926
8755,-0.2019
8756,-0.2112
8757,-0.2206
8758,-0.2299
8759,-0.2392
8760,-0.2485
8761,-0.2579
8762,-0.2672
8763,-0.2765
8764,-0.2858
8765,-0.2664
8766,-0.247
8767,-0.2276
8768,-0.2119
8769,-0.1963
8770,-0.1806
8771,-0.1649
8772,-0.1492
8773,-0.1336
8774,-0.1179
8775,-0.1022
8776,-0.0865
8777,-0.0708
8778,-0.0664
8779,-0.0619
8780,-0.0574
8781,-0.0529
8782,-0.0484
8783,-0.044
8784,-0.0395
8785,-0.035
8786,-0.0305
8787,-0.026
8788,-0.0215
8789,-0.0171
8790,-0.0126
8791,0.0111
8792,0.0348
8793,0.0585
8794,0.0822
8795,0.1059
8796,0.1296
8797,0.1464
8798,0.1574
8799,0.1684
8800,0.1794
8801,0.1904
8802,0.2014
8803,0.192
8804,0.1827
8805,0.1734
8806,0.164
8807,0.1547
8808,0.1454
8809,0.1361
8810,0.1267
8811,0.1174
8812,0.1081
8813,0.0987
8814,0.0894
8815,0.0801
8816,0.087
8817,0.0939
8818,0.1008
8819,0.1077
8820,0.1146
8821,0.1215
8822,0.1284
8823,0.1354
8824,0.1423
8825,0.1492
8826,0.1561
8827,0.163
8828,0.1606
8829,0.1513
8830,0.142
8831,0.1326
8832,0.1233
8833,0.114
8834,0.1047
8835,0.0954
8836,0.0861
8837,0.0768
8838,0.0675
8839,0.0582
8840,0.0488
8841,0.0395
8842,0.0044
8843,-0.0308
8844,-0.0659
8845,-0.1011
8846,-0.1362
8847,-0.1714
8848,-0.2066
8849,-0.2417
8850,-0.2769
8851,-0.312
8852,-0.3472
8853,-0.3823
8854,-0.4175
8855,-0.4423
8856,-0.4671
8857,-0.4919
8858,-0.4868
8859,-0.4817
8860,-0.4767
8861,-0.4716
8862,-0.4665
8863,-0.4535
8864,-0.4405
8865,-0.4275
8866,-0.4145
8867,-0.3917
8868,-0.369
8869,-0.3462
8870,-0.3234
8871,-0.3006
8872,-0.2778
8873,-0.2551
8874,-0.2323
8875,-0.2095
8876,-0.1867
8877,-0.1639
8878,-0.1412
8879,-0.1184
8880,-0.0904
8881,-0.0625
8882,-0.0345
8883,-0.0065
8884,0.0214
8885,0.0494
8886,0.0773
8887,0.1053
8888,0.1198
8889,0.1343
8890,0.1488
8891,0.1634
8892,0.1779
8893,0.1852
8894,0.1925
8895,0.1997
8896,0.207
8897,0.2143
8898,0.2216
8899,0.2289
8900,0.2362
8901,0.2435
8902,0.2507
8903,0.258
8904,0.2653
8905,0.2726
8906,0.2945
8907,0.3163
8908,0.3382
8909,0.3601
8910,0.3819
8911,0.4038
8912,0.4257
8913,0.4454
8914,0.4652
8915,0.485
8916,0.5047
8917,0.5082
8918,0.5117
8919,0.4773
8920,0.4428
8921,0.4084
8922,0.3739
8923,0.3395
8924,0.305
8925,0.2706
8926,0.2362
8927,0.2017
8928,0.1673
8929,0.1329
8930,0.0984
8931,0.064
8932,0.0675
8933,0.0486
8934,0.0296
8935,0.0107
8936,-0.0082
8937,-0.0271
8938,-0.046
8939,-0.0201
8940,0.0058
8941,-0.0131
8942,-0.0321
8943,0.1731
8944,0.2438
8945,0.3145
8946,0.1163
8947,-0.4179
8948,-0.4368
8949,-0.4557
8950,-0.3402
8951,-0.2247
8952,-0.1091
8953,0.208
8954,0.3684
8955,0.4951
8956,0.6219
8957,0.6477
8958,0.7297
8959,0.8116
8960,0.7031
8961,0.7066
8962,0.7101
8963,0.6911
8964,0.7619
8965,0.799
8966,0.8362
8967,1.0637
8968,0.9776
8969,0.8915
8970,0.6934
8971,0.3608
8972,0.3867
8973,0.4126
8974,0.6402
8975,0.8677
8976,1.0953
8977,0.942
8978,0.9231
8979,1.0275
8980,1.1541
8981,1.1967
8982,1.1945
8983,1.1375
8984,1.0806
8985,1.0236
8986,0.9666
8987,0.9095
8988,0.8525
8989,0.7955
8990,0.7385
8991,0.6816
8992,0.6529
8993,0.6241
8994,0.5954
8995,0.5667
8996,0.538
8997,0.5093
8998,0.4806
8999,0.4519
9000,0.4232
9001,0.3945
9002,0.3658
9003,0.3793
9004,0.3928
9005,0.4062
9006,0.4197
9007,0.4332
9008,0.4466
9009,0.4601
9010,0.4736
9011,0.487
9012,0.5005
9013,0.5003
9014,0.5002
9015,0.5
9016,0.4998
9017,0.4996
9018,0.4995
9019,0.4993
9020,0.4991
9021,0.499
9022,0.4988
9023,0.4986
9024,0.4404
9025,0.3822
9026,0.324
9027,0.2657
9028,0.2075
9029,0.1493
9030,0.0911
9031,0.0329
9032,-0.0253
9033,-0.0835
9034,-0.0633
9035,-0.0431
9036,-0.0229
9037,-0.0027
9038,0.0175
9039,0.0377
9040,0.0579
9041,0.0781
9042,0.0984
9043,0.1186
9044,0.1388
9045,0.0836
9046,0.0285
9047,-0.0267
9048,-0.0818
9049,-0.137
9050,-0.1921
9051,-0.2473
9052,-0.3024
9053,-0.3576
9054,-0.4127
9055,-0.4662
9056,-0.386
9057,-0.3058
9058,-0.2257
9059,-0.1455
9060,-0.0653
9061,0.0148
9062,0.095
9063,0.1752
9064,0.2554
9065,0.3355
9066,0.3371
9067,0.3386
9068,0.3402
9069,0.3417
9070,0.3433
9071,0.3448
9072,0.3464
9073,0.3479
9074,0.3495
9075,0.351
9076,0.3526
9077,0.3879
9078,0.4233
9079,0.4587
9080,0.494
9081,0.5294
9082,0.5648
9083,0.5842
9084,0.6036
9085,0.6231
9086,0.6425
9087,0.6016
9088,0.5608
9089,0.5199
9090,0.4791
9091,0.4382
9092,0.3973
9093,0.3565
9094,0.3156
9095,0.2748
9096,0.2339
9097,0.2218
9098,0.1893
9099,0.1568
9100,0.1243
9101,0.0917
9102,0.0592
9103,0.0267
9104,-0.0058
9105,-0.0383
9106,-0.0708
9107,-0.1033
9108,-0.0869
9109,-0.0705
9110,-0.0449
9111,-0.0193
9112,0.0063
9113,0.0319
9114,0.0575
9115,0.0831
9116,0.1087
9117,0.1343
9118,0.1599
9119,0.1775
9120,0.1951
9121,0.2127
9122,0.2303
9123,0.2479
9124,0.2655
9125,0.2831
9126,0.3007
9127,0.3183
9128,0.3391
9129,0.3734
9130,0.4078
9131,0.4421
9132,0.4765
9133,0.5108
9134,0.5452
9135,0.5796
9136,0.6139
9137,0.6483
9138,0.6826
9139,0.717
9140,0.6884
9141,0.6598
9142,0.6313
9143,0.6027
9144,0.6162
9145,0.6298
9146,0.6433
9147,0.6568
9148,0.6704
9149,0.6839
9150,0.7197
9151,0.7554
9152,0.7912
9153,0.8269
9154,0.8627
9155,0.8984
9156,0.9341
9157,0.9699
9158,1.0056
9159,1.0414
9160,1.0771
9161,1.0629
9162,1.0486
9163,1.0343
9164,1.0201
9165,1.0058
9166,0.9915
9167,0.9773
9168,0.963
9169,0.9488
9170,0.9345
9171,0.9202
9172,0.8363
9173,0.7524
9174,0.6685
9175,0.5846
9176,0.5007
9177,0.4168
9178,0.3223
9179,0.2278
9180,0.1334
9181,0.0389
9182,0.0712
9183,0.1034
9184,0.1356
9185,0.1679
9186,0.2001
9187,0.2324
9188,0.2646
9189,0.3168
9190,0.369
9191,0.4212
9192,0.4734
9193,0.4482
9194,0.423
9195,0.3978
9196,0.3726
9197,0.3474
9198,0.3222
9199,0.297
9200,0.2718
9201,0.2466
9202,0.2214
9203,0.2919
9204,0.3624
9205,0.433
9206,0.5035
9207,0.574
9208,0.6446
9209,0.7188
9210,0.7931
9211,0.8673
9212,0.9416
9213,1.0159
9214,0.9899
9215,0.964
9216,0.938
9217,0.912
9218,0.8946
9219,0.877
9220,0.8595
9221,0.8421
9222,0.8245
9223,0.807
9224,0.8083
9225,0.8095
9226,0.8108
9227,0.812
9228,0.8133
9229,0.8145
9230,0.8157
9231,0.817
9232,0.8182
9233,0.8195
9234,0.8207
9235,0.8256
9236,0.8306
9237,0.8355
9238,0.8403
9239,0.8453
9240,0.8743
9241,0.9033
9242,0.9323
9243,0.9614
9244,0.9721
9245,1.0322
9246,1.0922
9247,1.1523
9248,1.2124
9249,1.2725
9250,1.3325
9251,1.3926
9252,1.4526
9253,1.5127
9254,1.5728
9255,1.6329
9256,1.585
9257,1.4624
9258,1.3398
9259,1.2171
9260,1.0945
9261,1.0366
9262,0.9787
9263,0.9209
9264,0.8629
9265,0.805
9266,0.7471
9267,0.7277
9268,0.7083
9269,0.6889
9270,0.6696
9271,0.6502
9272,0.6308
9273,0.6114
9274,0.5266
9275,0.4418
9276,0.357
9277,0.2541
9278,0.1512
9279,0.0483
9280,-0.0546
9281,-0.1575
9282,-0.2604
9283,-0.3633
9284,-0.4662
9285,-0.5692
9286,-0.6721
9287,-0.775
9288,-0.6597
9289,-0.5445
9290,-0.4293
9291,-0.3141
9292,-0.1989
9293,-0.0837
9294,0.0316
9295,0.1468
9296,0.262
9297,0.3814
9298,0.4663
9299,0.5512
9300,0.6361
9301,0.7211
9302,0.806
9303,0.8909
9304,0.9759
9305,1.0608
9306,1.1458
9307,1.2306
9308,1.3156
9309,1.2902
9310,1.2648
9311,1.2394
9312,1.2141
9313,1.1886
9314,1.1632
9315,1.1378
9316,1.1125
9317,1.0871
9318,1.0617
9319,1.0317
9320,1.0371
9321,1.0424
9322,1.0477
9323,1.053
9324,1.0584
9325,1.0637
9326,1.069
9327,1.0744
9328,1.0796
9329,1.0849
9330,1.0723
9331,1.0597
9332,1.0471
9333,1.0345
9334,1.0219
9335,1.0093
9336,0.9657
9337,0.922
9338,0.8784
9339,0.8348
9340,0.8133
9341,0.7918
9342,0.7703
9343,0.7488
9344,0.7273
9345,0.7058
9346,0.6843
9347,0.6628
9348,0.6413
9349,0.6408
9350,0.6404
9351,0.6399
9352,0.6394
9353,0.6389
9354,0.6385
9355,0.638
9356,0.6767
9357,0.7153
9358,0.754
9359,0.753
9360,0.752
9361,0.7511
9362,0.7501
9363,0.7491
9364,0.7481
9365,0.7472
9366,0.7462
9367,0.7452
9368,0.7443
9369,0.7433
9370,0.7423
9371,0.712
9372,0.6889
9373,0.6658
9374,0.6427
9375,0.6195
9376,0.5964
9377,0.5733
9378,0.5501
9379,0.527
9380,0.5039
9381,0.4808
9382,0.4576
9383,0.4345
9384,0.4114
9385,0.3926
9386,0.3737
9387,0.3394
9388,0.3051
9389,0.2707
9390,0.2364
9391,0.2021
9392,0.1678
9393,0.1334
9394,0.0991
9395,0.0648
9396,0.0305
9397,-0.0039
9398,-0.0097
9399,-0.0155
9400,-0.0214
9401,-0.0272
9402,0.0237
9403,0.0746
9404,0.1256
9405,0.1765
9406,0.2274
9407,0.2784
9408,0.3293
9409,0.3802
9410,0.4112
9411,0.4423
9412,0.4733
9413,0.5043
9414,0.5353
9415,0.5664
9416,0.5974
9417,0.5886
9418,0.5797
9419,0.5709
9420,0.562
9421,0.5532
9422,0.5444
9423,0.5477
9424,0.551
9425,0.5543
9426,0.5577
9427,0.561
9428,0.5643
9429,0.5676
9430,0.571
9431,0.5743
9432,0.5776
9433,0.5456
9434,0.5135
9435,0.4815
9436,0.4495
9437,0.4174
9438,0.3854
9439,0.3533
9440,0.3213
9441,0.2893
9442,0.2572
9443,0.2252
9444,0.1931
9445,0.1611
9446,0.1291
9447,0.097
9448,0.0829
9449,0.0688
9450,0.0547
9451,0.0775
9452,0.1003
9453,0.1231
9454,0.1458
9455,0.1686
9456,0.1914
9457,0.2142
9458,0.237
9459,0.2598
9460,0.2826
9461,0.3054
9462,0.3282
9463,0.3353
9464,0.3424
9465,0.3208
9466,0.2992
9467,0.2776
9468,0.256
9469,0.2344
9470,0.2128
9471,0.1912
9472,0.1696
9473,0.148
9474,0.1264
9475,0.1048
9476,0.0832
9477,0.0616
9478,0.0912
9479,0.1575
9480,0.2238
9481,0.2901
9482,0.3564
9483,0.4227
9484,0.489
9485,0.4903
9486,0.4917
9487,0.493
9488,0.4944
9489,0.4957
9490,0.497
9491,0.4984
9492,0.4997
9493,0.5011
9494,0.4728
9495,0.4446
9496,0.4163
9497,0.3881
9498,0.3598
9499,0.3316
9500,0.3033
9501,0.2751
9502,0.2468
9503,0.2186
9504,0.1903
9505,0.1892
9506,0.1882
9507,0.1871
9508,0.186
9509,0.1849
9510,0.206
9511,0.227
9512,0.2481
9513,0.2691
9514,0.2902
9515,0.3112
9516,0.3323
9517,0.3533
9518,0.3744
9519,0.3955
9520,0.4165
9521,0.4376
9522,0.4586
9523,0.4903
9524,0.5221
9525,0.4895
9526,0.457
9527,0.4245
9528,0.392
9529,0.3595
9530,0.327
9531,0.2945
9532,0.2619
9533,0.2294
9534,0.1969
9535,0.1644
9536,0.1319
9537,0.0994
9538,0.0669
9539,0.0344
9540,0.0314
9541,0.0284
9542,-0.0002
9543,-0.0287
9544,-0.0572
9545,-0.0857
9546,-0.1142
9547,-0.1427
9548,-0.1712
9549,-0.1998
9550,-0.2283
9551,-0.2568
9552,-0.2853
9553,-0.3138
9554,-0.3423
9555,-0.3708
9556,-0.3243
9557,-0.2777
9558,-0.2383
9559,-0.1989
9560,-0.1595
9561,-0.1201
9562,-0.0807
9563,-0.0412
9564,-0.0018
9565,0.0376
9566,0.077
9567,0.1164
9568,0.1558
9569,0.1953
9570,0.2347
9571,0.1959
9572,0.2076
9573,0.2194
9574,0.2311
9575,0.2428
9576,0.2545
9577,0.2663
9578,0.278
9579,0.2897
9580,0.3014
9581,0.3132
9582,0.3249
9583,0.3366
9584,0.3484
9585,0.3601
9586,0.326
9587,0.292
9588,0.258
9589,0.2482
9590,0.2383
9591,0.2285
9592,0.2187
9593,0.2089
9594,0.1991
9595,0.1893
9596,0.1795
9597,0.15
9598,0.1206
9599,0.0911
9600,0.0617
9601,0.0322
9602,0.0028
9603,-0.0267
9604,-0.0561
9605,-0.0507
9606,-0.0453
9607,-0.0399
9608,-0.0345
9609,-0.0291
9610,-0.0237
9611,-0.0182
9612,-0.0128
9613,-0.0074
9614,-0.002
9615,0.0034
9616,0.0088
9617,0.0143
9618,0.0569
9619,0.0995
9620,0.1421
9621,0.1847
9622,0.2273
9623,0.2699
9624,0.3126
9625,0.3552
9626,0.3978
9627,0.4404
9628,0.483
9629,0.5256
9630,0.5683
9631,0.5754
9632,0.5825
9633,0.5896
9634,0.5967
9635,0.6039
9636,0.611
9637,0.6181
9638,0.6252
9639,0.6324
9640,0.6395
9641,0.6739
9642,0.6823
9643,0.6906
9644,0.699
9645,0.7073
9646,0.7157
9647,0.724
9648,0.7324
9649,0.7407
9650,0.7491
9651,0.7574
9652,0.7658
9653,0.7742
9654,0.7825
9655,0.7909
9656,0.7992
9657,0.8076
9658,0.8477
9659,0.8879
9660,0.928
9661,0.9681
9662,1.0083
9663,1.0484
9664,1.0886
9665,1.1287
9666,1.1689
9667,1.209
9668,1.2491
9669,1.2893
9670,1.3605
9671,1.4316
9672,1.5028
9673,1.5738
9674,1.645
9675,1.5564
9676,1.4678
9677,1.3793
9678,1.2908
9679,1.2022
9680,1.1137
9681,0.9896
9682,0.8656
9683,0.7415
9684,0.6175
9685,0.4934
9686,0.3694
9687,0.2453
9688,0.1213
9689,-0.0028
9690,-0.1268
9691,-0.2509
9692,-0.3276
9693,-0.3144
9694,-0.3013
9695,-0.2882
9696,-0.275
9697,-0.2619
9698,-0.2487
9699,-0.2356
9700,-0.2225
9701,-0.2093
9702,-0.1962
9703,-0.239
9704,-0.2819
9705,-0.3248
9706,-0.3676
9707,-0.4105
9708,-0.4533
9709,-0.4962
9710,-0.5179
9711,-0.5124
9712,-0.507
9713,-0.5015
9714,-0.496
9715,-0.4905
9716,-0.485
9717,-0.4795
9718,-0.474
9719,-0.4685
9720,-0.463
9721,-0.4575
9722,-0.451
9723,-0.4445
9724,-0.4381
9725,-0.4316
9726,-0.4251
9727,-0.303
9728,-0.1809
9729,-0.0588
9730,0.0633
9731,0.1853
9732,0.3074
9733,0.4295
9734,0.5516
9735,0.6737
9736,0.7622
9737,0.8506
9738,0.9391
9739,1.0275
9740,1.116
9741,1.2044
9742,1.2929
9743,1.3813
9744,1.4698
9745,1.3648
9746,1.2599
9747,1.155
9748,1.1012
9749,1.0474
9750,0.9936
9751,0.9398
9752,0.8861
9753,0.8323
9754,0.7785
9755,0.7247
9756,0.6709
9757,0.6172
9758,0.5634
9759,0.5096
9760,0.4835
9761,0.4574
9762,0.5064
9763,0.5554
9764,0.6045
9765,0.6535
9766,0.7025
9767,0.6665
9768,0.6305
9769,0.5946
9770,0.5586
9771,0.5226
9772,0.4866
9773,0.4506
9774,0.4147
9775,0.3787
9776,0.3427
9777,0.3067
9778,0.308
9779,0.3104
9780,0.3129
9781,0.3153
9782,0.3178
9783,0.3203
9784,0.3227
9785,0.3252
9786,0.3277
9787,0.3301
9788,0.3326
9789,0.3351
9790,0.3338
9791,0.3326
9792,0.3313
9793,0.3301
9794,0.3288
9795,0.3276
9796,0.3264
9797,0.3384
9798,0.3504
9799,0.3624
9800,0.3744
9801,0.3864
9802,0.3984
9803,0.4104
9804,0.4225
9805,0.4568
9806,0.4911
9807,0.5254
9808,0.5598
9809,0.5941
9810,0.6285
9811,0.6628
9812,0.6971
9813,0.7315
9814,0.7104
9815,0.6894
9816,0.6445
9817,0.5996
9818,0.5547
9819,0.5097
9820,0.4648
9821,0.4199
9822,0.375
9823,0.3301
9824,0.2851
9825,0.2402
9826,0.1953
9827,0.1504
9828,0.1055
9829,0.0605
9830,0.0219
9831,0.0354
9832,0.0488
9833,0.0623
9834,0.0757
9835,0.0891
9836,0.1026
9837,0.116
9838,0.1295
9839,0.1429
9840,0.1564
9841,0.1698
9842,0.1833
9843,0.1967
9844,0.2102
9845,0.2236
9846,0.2371
9847,0.2505
9848,0.264
9849,0.2447
9850,0.2254
9851,0.2061
9852,0.1868
9853,0.1675
9854,0.1482
9855,0.1289
9856,0.1096
9857,0.0903
9858,0.071
9859,0.0517
9860,0.0557
9861,0.0596
9862,0.0636
9863,0.0675
9864,0.0715
9865,0.0755
9866,0.0794
9867,0.0834
9868,0.0873
9869,0.0913
9870,0.0953
9871,0.0992
9872,0.1032
9873,0.1072
9874,0.1111
9875,0.1151
9876,0.1216
9877,0.128
9878,0.1345
9879,0.141
9880,0.1475
9881,0.1539
9882,0.1604
9883,0.195
9884,0.2296
9885,0.2642
9886,0.2988
9887,0.3334
9888,0.368
9889,0.4016
9890,0.4353
9891,0.4689
9892,0.5026
9893,0.5362
9894,0.5699
9895,0.6035
9896,0.6372
9897,0.6709
9898,0.7045
9899,0.7382
9900,0.7718
9901,0.778
9902,0.7842
9903,0.7904
9904,0.7966
9905,0.8028
9906,0.809
9907,0.8059
9908,0.8028
9909,0.7997
9910,0.7967
9911,0.7936
9912,0.7905
9913,0.7874
9914,0.7843
9915,0.7812
9916,0.7781
9917,0.775
9918,0.65
9919,0.5248
9920,0.3995
9921,0.2742
9922,0.1489
9923,0.0237
9924,-0.1016
9925,-0.2269
9926,-0.3522
9927,-0.4774
9928,-0.4213
9929,-0.365
9930,-0.3088
9931,-0.2526
9932,-0.1963
9933,-0.1401
9934,-0.0839
9935,-0.0277
9936,0.0286
9937,0.0848
9938,-0.0046
9939,-0.094
9940,-0.1835
9941,-0.2754
9942,-0.3673
9943,-0.4592
9944,-0.551
9945,-0.643
9946,-0.7348
9947,-0.8268
9948,-0.896
9949,-0.9652
9950,-1.0345
9951,-1.1037
9952,-1.1729
9953,-1.2422
9954,-1.3114
9955,-1.3806
9956,-1.4499
9957,-1.3334
9958,-1.2168
9959,-1.1004
9960,-0.9666
9961,-0.8328
9962,-0.6989
9963,-0.5652
9964,-0.4313
9965,-0.2975
9966,-0.1637
9967,-0.1912
9968,-0.2187
9969,-0.2462
9970,-0.2737
9971,-0.3012
9972,-0.3287
9973,-0.3759
9974,-0.4232
9975,-0.4704
9976,-0.5176
9977,-0.5536
9978,-0.5896
9979,-0.6256
9980,-0.6616
9981,-0.6975
9982,-0.7335
9983,-0.7695
9984,-0.8055
9985,-0.8415
9986,-0.8775
9987,-0.8373
9988,-0.7971
9989,-0.7569
9990,-0.7168
9991,-0.6741
9992,-0.6315
9993,-0.5888
9994,-0.5462
9995,-0.5036
9996,-0.4609
9997,-0.6396
9998,-0.8183
9999,-0.9969
10000,-1.1755
10001,-1.3542
10002,-1.5329
10003,-1.7116
10004,-1.8902
10005,-2.0689
10006,-1.8693
10007,-1.6812
10008,-1.4931
10009,-1.305
10010,-1.1168
10011,-0.9286
10012,-0.7405
10013,-0.5523
10014,-0.3639
10015,-0.1755
10016,-0.2448
10017,-0.3141
10018,-0.3833
10019,-0.4526
10020,-0.5152
10021,-0.5777
10022,-0.6403
10023,-0.7029
10024,-0.7654
10025,-0.828
10026,-0.8546
10027,-0.8814
10028,-0.9081
10029,-0.9348
10030,-0.9615
10031,-0.9882
10032,-1.0149
10033,-1.0416
10034,-1.0683
10035,-1.095
10036,-1.1252
10037,-1.1555
10038,-1.1857
10039,-1.216
10040,-1.2462
10041,-1.2764
10042,-1.3067
10043,-1.3369
10044,-1.3672
10045,-1.3975
10046,-1.2191
10047,-1.0407
10048,-0.8623
10049,-0.6839
10050,-0.5055
10051,-0.3597
10052,-0.2138
10053,-0.068
10054,0.0778
10055,0.0755
10056,0.0732
10057,0.0709
10058,0.0686
10059,0.0663
10060,0.064
10061,0.0617
10062,0.0839
10063,0.1061
10064,0.1283
10065,0.0519
10066,-0.0244
10067,-0.1008
10068,-0.1772
10069,-0.2536
10070,-0.3299
10071,-0.4062
10072,-0.4826
10073,-0.559
10074,-0.6354
10075,-0.5997
10076,-0.564
10077,-0.5284
10078,-0.4927
10079,-0.457
10080,-0.4241
10081,-0.3912
10082,-0.3582
10083,-0.3252
10084,-0.2923
10085,-0.2449
10086,-0.1973
10087,-0.1498
10088,-0.1023
